client_id,variation,variation_clean,is_test
6713145,control,control,False
1150052,test,test,True
350165,control,control,False
929509,control,control,False
4034001,test,test,True
1067041,test,test,True
1267351,control,control,False
1920314,control,control,False
6938338,control,control,False
5249895,test,test,True
9903573,test,test,True
7906921,control,control,False
1365573,test,test,True
9177075,test,test,True
3521842,test,test,True
3275853,control,control,False
7871483,control,control,False
410421,test,test,True
5557932,test,test,True
5954787,control,control,False
9935493,test,test,True
2913667,test,test,True
1629940,test,test,True
186246,control,control,False
7551666,control,control,False
3876347,control,control,False
7458629,control,control,False
8847796,control,control,False
5290260,control,control,False
4827135,control,control,False
535273,control,control,False
7210850,control,control,False
9398666,test,test,True
8120968,test,test,True
1183736,test,test,True
1694342,test,test,True
1234849,control,control,False
428135,test,test,True
6335136,test,test,True
8861461,control,control,False
6800453,test,test,True
4180058,test,test,True
2380077,control,control,False
2879531,control,control,False
9938114,control,control,False
4488934,test,test,True
5750821,control,control,False
5090952,test,test,True
2352899,test,test,True
4185078,test,test,True
6043981,control,control,False
865942,control,control,False
4966098,test,test,True
2640361,control,control,False
2733202,control,control,False
6006176,control,control,False
2852533,test,test,True
382998,test,test,True
7485585,control,control,False
940064,test,test,True
2432802,test,test,True
6405971,test,test,True
5693416,control,control,False
72915,test,test,True
6493011,test,test,True
8600325,test,test,True
5673466,test,test,True
3590388,test,test,True
5333493,test,test,True
2281797,control,control,False
1932749,control,control,False
1064850,control,control,False
6030221,test,test,True
968652,test,test,True
4874001,test,test,True
3201983,test,test,True
5423819,test,test,True
9095428,test,test,True
2302138,test,test,True
1849801,test,test,True
3871465,control,control,False
7883976,control,control,False
5195712,test,test,True
7141663,test,test,True
5295191,control,control,False
6629523,test,test,True
7333606,test,test,True
9582266,test,test,True
4706130,control,control,False
585691,control,control,False
8191330,control,control,False
1810801,test,test,True
4950671,test,test,True
2711657,control,control,False
3945005,control,control,False
1729247,control,control,False
2581786,control,control,False
9278882,test,test,True
6943538,test,test,True
335950,control,control,False
656481,control,control,False
5644149,control,control,False
3610632,test,test,True
917269,control,control,False
472271,control,control,False
6938297,control,control,False
8433097,test,test,True
8740822,control,control,False
3754373,test,test,True
9241279,test,test,True
3671996,test,test,True
19613,control,control,False
461547,test,test,True
72988,test,test,True
3635129,test,test,True
1165580,test,test,True
5404759,control,control,False
9182143,control,control,False
1106634,test,test,True
629666,test,test,True
6091101,test,test,True
3128149,control,control,False
3738189,control,control,False
2368690,test,test,True
1689225,test,test,True
6102201,control,control,False
8237194,control,control,False
1862644,test,test,True
8927733,control,control,False
9489360,control,control,False
312042,test,test,True
6681352,control,control,False
3134802,control,control,False
2250474,test,test,True
7468471,control,control,False
8526268,test,test,True
2952435,test,test,True
6210506,control,control,False
6138017,test,test,True
297011,control,control,False
1465091,control,control,False
1435541,control,control,False
9276875,control,control,False
7363198,test,test,True
6391543,test,test,True
5049224,test,test,True
370021,test,test,True
2671924,test,test,True
9798513,test,test,True
9615064,test,test,True
5842501,test,test,True
5646191,control,control,False
2414662,test,test,True
7392475,test,test,True
8938855,control,control,False
8848698,test,test,True
6793099,control,control,False
7857846,test,test,True
8125661,test,test,True
2834150,test,test,True
539094,control,control,False
1645488,test,test,True
1424491,test,test,True
6707760,test,test,True
513275,control,control,False
140489,control,control,False
9380287,control,control,False
6155261,control,control,False
2593741,test,test,True
8409958,test,test,True
1705319,test,test,True
2447244,test,test,True
6539582,control,control,False
8666599,control,control,False
3689424,test,test,True
7475920,test,test,True
254604,test,test,True
1016968,control,control,False
1647318,control,control,False
5107764,control,control,False
7174933,test,test,True
7302525,control,control,False
9735541,control,control,False
5182699,control,control,False
8996677,test,test,True
3563683,test,test,True
7809063,control,control,False
9191817,control,control,False
338641,control,control,False
6339028,control,control,False
4319828,test,test,True
473108,control,control,False
8695761,test,test,True
5142424,test,test,True
6621142,test,test,True
3342852,control,control,False
6459338,control,control,False
8607441,test,test,True
7777115,test,test,True
9063969,control,control,False
4760297,test,test,True
4908086,control,control,False
18549,test,test,True
7047016,control,control,False
4006955,test,test,True
7374569,control,control,False
3886052,test,test,True
7445170,control,control,False
4864953,test,test,True
7196077,test,test,True
8119900,control,control,False
8412648,test,test,True
1500813,control,control,False
2727788,test,test,True
9904400,test,test,True
6741190,test,test,True
6303834,control,control,False
5399235,test,test,True
7362381,test,test,True
6132846,test,test,True
6406276,control,control,False
3980251,control,control,False
3253038,test,test,True
5401809,control,control,False
2047305,control,control,False
6162060,control,control,False
4799313,control,control,False
9022088,control,control,False
5908562,control,control,False
8408846,test,test,True
7164466,control,control,False
5428288,test,test,True
9038354,control,control,False
2768988,test,test,True
1535789,test,test,True
2227118,test,test,True
143267,test,test,True
4302393,control,control,False
861720,test,test,True
3254156,test,test,True
9777140,control,control,False
8362231,test,test,True
9489931,test,test,True
706243,test,test,True
5356141,test,test,True
5256980,control,control,False
7975145,test,test,True
6348972,test,test,True
329062,test,test,True
4431912,test,test,True
7693643,control,control,False
5678409,control,control,False
4681351,test,test,True
8142299,test,test,True
5638824,test,test,True
6405849,test,test,True
9518545,test,test,True
4749118,test,test,True
3074522,test,test,True
1339409,control,control,False
9928912,test,test,True
7309277,test,test,True
5349590,test,test,True
9120611,control,control,False
1700375,control,control,False
5337249,test,test,True
3359276,control,control,False
8554018,test,test,True
8104990,control,control,False
68884,test,test,True
1813291,test,test,True
2492053,control,control,False
4292321,test,test,True
3519205,test,test,True
5466160,test,test,True
9761765,test,test,True
6966261,control,control,False
745787,test,test,True
7034253,control,control,False
9825338,test,test,True
4376143,test,test,True
9808929,test,test,True
6469535,control,control,False
4999510,control,control,False
2344790,control,control,False
2526016,test,test,True
9023510,control,control,False
8612359,test,test,True
9302667,test,test,True
6886401,control,control,False
4314509,test,test,True
2731499,control,control,False
5913469,test,test,True
8748647,control,control,False
4736680,control,control,False
2736219,test,test,True
2980446,test,test,True
401147,test,test,True
3531531,test,test,True
2282363,test,test,True
5444568,control,control,False
5220791,control,control,False
4227154,control,control,False
1353984,test,test,True
3098485,control,control,False
4793839,test,test,True
5775881,test,test,True
1048888,control,control,False
7810598,control,control,False
101143,control,control,False
4070381,control,control,False
6099173,test,test,True
9469078,test,test,True
8600021,test,test,True
5549673,test,test,True
